"id","timestamp","current_moisture","target_moisture","mode","relay_target_status","relay_current_state"
848,1608798761,0,400,manual,on,on
849,1608798762,0,400,manual,on,on
850,1608798763,0,400,manual,on,on
851,1608798764,0,400,manual,on,on
852,1608798765,0,400,manual,on,on
853,1608798766,0,400,manual,on,on
854,1608798767,0,400,manual,on,on
855,1608798768,0,400,manual,on,on
856,1608798769,0,400,manual,on,on
857,1608798770,0,400,manual,on,on
858,1608798771,0,400,manual,on,on
859,1608798772,0,400,manual,on,on
860,1608798773,0,400,manual,on,on
861,1608798774,0,400,manual,on,on
862,1608798775,0,400,manual,on,on
863,1608798776,0,400,manual,on,on
864,1608798777,0,400,manual,on,on
865,1608798778,0,400,manual,on,on
866,1608798779,0,400,manual,on,on
867,1608798780,0,400,manual,on,on
868,1608798781,0,400,manual,on,on
869,1608798782,0,400,manual,on,on
870,1608798783,0,400,manual,on,on
871,1608798784,0,400,manual,on,on
872,1608798785,0,400,manual,on,on
873,1608798786,0,400,manual,on,on
874,1608798786,0,1000,manual,on,on
875,1608798786,0,1000,manual,on,on
876,1608798787,0,1000,manual,on,on
877,1608798787,0,1000,manual,on,on
878,1608798788,0,1000,manual,on,on
879,1608798789,0,1000,manual,on,on
880,1608798790,0,1000,manual,on,on
881,1608798791,0,1000,manual,on,on
882,1608798792,0,1000,manual,on,on
883,1608798793,0,1000,manual,on,on
884,1608798794,0,1000,manual,on,on
885,1608798795,0,1000,manual,on,on
886,1608798796,0,1000,manual,on,on
887,1608798797,0,1000,manual,on,on
888,1608798798,0,1000,manual,on,on
889,1608798799,0,1000,manual,on,on
890,1608798800,0,1000,manual,on,on
891,1608798801,0,1000,manual,on,on
892,1608798802,0,1000,manual,on,on
893,1608798803,0,1000,manual,on,on
894,1608798804,0,1000,manual,on,on
895,1608798805,0,1000,manual,on,on
896,1608798806,0,1000,manual,on,on
897,1608798806,0,400,manual,on,on
898,1608798806,0,400,manual,on,off
899,1608798806,0,400,auto,on,off
900,1608798807,0,400,auto,on,off
901,1608798808,0,400,auto,on,on
902,1608798809,0,400,auto,on,on
903,1608798810,0,400,auto,on,on
904,1608798811,0,400,auto,on,on
905,1608798812,0,400,auto,on,on
906,1608798813,0,400,auto,on,on
907,1608798814,0,400,auto,on,on
908,1608798815,0,400,auto,on,on
909,1608798816,0,400,auto,on,on
910,1608798817,0,400,auto,on,on
911,1608798818,0,400,auto,on,on
912,1608798819,0,400,auto,on,on
913,1608798820,0,400,auto,on,on
914,1608798821,0,400,auto,on,on
915,1608798822,0,400,auto,on,on
916,1608798823,0,400,auto,on,on
917,1608798824,0,400,auto,on,on
918,1608798825,0,400,auto,on,on
919,1608798826,0,400,auto,on,on
920,1608798827,0,400,auto,on,on
921,1608798828,0,400,auto,on,on
922,1608798829,0,400,auto,on,on
923,1608798830,0,400,auto,on,on
924,1608798831,0,400,auto,on,on
925,1608798832,0,400,auto,on,on
926,1608798833,0,400,auto,on,on
927,1608798834,0,400,auto,on,on
928,1608798835,0,400,auto,on,on
929,1608798836,0,400,auto,on,on
930,1608798837,0,400,auto,on,on
931,1608798838,0,400,auto,on,on
932,1608798839,0,400,auto,on,on
933,1608798840,0,400,auto,on,on
934,1608798841,0,400,auto,on,on
935,1608798842,0,400,auto,on,on
936,1608798843,0,400,auto,on,on
937,1608798844,0,400,auto,on,on
938,1608798845,0,400,auto,on,on
939,1608798846,0,400,auto,on,on
940,1608798847,0,400,auto,on,on
941,1608798848,0,400,auto,on,on
942,1608798849,0,400,auto,on,on
943,1608798850,0,400,auto,on,on
944,1608798851,0,400,auto,on,on
945,1608798852,0,400,auto,on,on
946,1608798853,0,400,auto,on,on
947,1608798854,0,400,auto,on,on
948,1608798855,0,400,auto,on,on
949,1608798856,0,400,auto,on,on
950,1608798857,0,400,auto,on,on
951,1608798858,0,400,auto,on,on
952,1608798859,0,400,auto,on,on
953,1608798860,0,400,auto,on,on
954,1608798861,0,400,auto,on,on
955,1608798862,0,400,auto,on,on
956,1608798863,0,400,auto,on,on
957,1608798864,0,400,auto,on,on
958,1608798865,0,400,auto,on,on
959,1608798866,0,400,auto,on,on
960,1608798867,0,400,auto,on,on
961,1608798868,0,400,auto,on,on
962,1608798869,0,400,auto,on,on
963,1608798871,0,400,auto,on,on
964,1608798872,0,400,auto,on,on
965,1608798873,0,400,auto,on,on
966,1608798874,0,400,auto,on,on
967,1608798875,0,400,auto,on,on
968,1608798876,0,400,auto,on,on
969,1608798877,0,400,auto,on,on
970,1608798878,0,400,auto,on,on
971,1608798879,0,400,auto,on,on
972,1608798880,0,400,auto,on,on
973,1608798881,0,400,auto,on,on
974,1608798882,0,400,auto,on,on
975,1608798883,0,400,auto,on,on
976,1608798884,0,400,auto,on,on
977,1608798885,0,400,auto,on,on
978,1608798886,0,400,auto,on,on
979,1608798887,0,400,auto,on,on
980,1608798888,0,400,auto,on,on
981,1608798889,0,400,auto,on,on
982,1608798890,0,400,auto,on,on
983,1608798891,0,400,auto,on,on
984,1608798892,0,400,auto,on,on
985,1608798893,0,400,auto,on,on
986,1608798894,0,400,auto,on,on
987,1608798895,0,400,auto,on,on
988,1608798896,0,400,auto,on,on
989,1608798897,0,400,auto,on,on
990,1608798898,0,400,auto,on,on
991,1608798899,0,400,auto,on,on
992,1608798900,0,400,auto,on,on
993,1608798901,0,400,auto,on,on
994,1608798902,0,400,auto,on,on
995,1608798903,0,400,auto,on,on
996,1608798904,0,400,auto,on,on
997,1608798905,0,400,auto,on,on
998,1608798906,0,400,auto,on,on
999,1608798907,0,400,auto,on,on
1000,1608798908,0,400,auto,on,on
1001,1608798909,0,400,auto,on,on
1002,1608798910,0,400,auto,on,on
1003,1608798911,0,400,auto,on,on
1004,1608798912,0,400,auto,on,on
1005,1608798913,0,400,auto,on,on
1006,1608798914,0,400,auto,on,on
1007,1608798915,0,400,auto,on,on
1008,1608798916,0,400,auto,on,on
1009,1608798917,0,400,auto,on,on
1010,1608798918,0,400,auto,on,on
1011,1608798919,0,400,auto,on,on
1012,1608798920,0,400,auto,on,on
1013,1608798921,0,400,auto,on,on
1014,1608798922,0,400,auto,on,on
1015,1608798923,0,400,auto,on,on
1016,1608798924,0,400,auto,on,on
1017,1608798925,0,400,auto,on,on
1018,1608798926,0,400,auto,on,on
1019,1608798927,0,400,auto,on,on
1020,1608798928,0,400,auto,on,on
1021,1608798929,0,400,auto,on,on
1022,1608798930,0,400,auto,on,on
1023,1608798931,0,400,auto,on,on
1024,1608798932,0,400,auto,on,on
1025,1608798933,0,400,auto,on,on
1026,1608798934,0,400,auto,on,on
1027,1608798935,0,400,auto,on,on
1028,1608798936,0,400,auto,on,on
1029,1608798937,0,400,auto,on,on
1030,1608798938,0,400,auto,on,on
1031,1608798939,0,400,auto,on,on
1032,1608798940,0,400,auto,on,on
1033,1608798941,0,400,auto,on,on
1034,1608798942,0,400,auto,on,on
1035,1608798943,0,400,auto,on,on
1036,1608798944,0,400,auto,on,on
1037,1608798945,0,400,auto,on,on
1038,1608798946,0,400,auto,on,on
1039,1608798947,0,400,auto,on,on
1040,1608798948,0,400,auto,on,on
1041,1608798949,0,400,auto,on,on
1042,1608798950,0,400,auto,on,on
1043,1608798951,0,400,auto,on,on
1044,1608798952,0,400,auto,on,on
1045,1608798953,0,400,auto,on,on
1046,1608798954,0,400,auto,on,on
1047,1608798955,0,400,auto,on,on
1048,1608798956,0,400,auto,on,on
1049,1608798957,0,400,auto,on,on
1050,1608798958,0,400,auto,on,on
1051,1608798959,0,400,auto,on,on
1052,1608798960,0,400,auto,on,on
1053,1608798961,0,400,auto,on,on
1054,1608798962,0,400,auto,on,on
1055,1608798963,0,400,auto,on,on
1056,1608798964,0,400,auto,on,on
1057,1608798965,0,400,auto,on,on
1058,1608798966,0,400,auto,on,on
1059,1608798967,0,400,auto,on,on
1060,1608798968,0,400,auto,on,on
1061,1608798969,0,400,auto,on,on
1062,1608798970,0,400,auto,on,on
1063,1608798971,0,400,auto,on,on
1064,1608798972,0,400,auto,on,on
1065,1608798973,0,400,auto,on,on
1066,1608798974,0,400,auto,on,on
1067,1608798975,0,400,auto,on,on
1068,1608798976,0,400,auto,on,on
1069,1608798977,0,400,auto,on,on
1070,1608798978,0,400,auto,on,on
1071,1608798979,0,400,auto,on,on
1072,1608798980,0,400,auto,on,on
1073,1608798981,0,400,auto,on,on
1074,1608798982,0,400,auto,on,on
1075,1608798983,0,400,auto,on,on
1076,1608798984,0,400,auto,on,on
1077,1608798985,0,400,auto,on,on
1078,1608798986,0,400,auto,on,on
1079,1608798987,0,400,auto,on,on
1080,1608798988,0,400,auto,on,on
1081,1608798989,0,400,auto,on,on
1082,1608798990,0,400,auto,on,on
1083,1608798991,0,400,auto,on,on
1084,1608798992,0,400,auto,on,on
1085,1608798993,0,400,auto,on,on
1086,1608798994,0,400,auto,on,on
1087,1608798995,0,400,auto,on,on
1088,1608798996,0,400,auto,on,on
1089,1608798997,0,400,auto,on,on
1090,1608798998,0,400,auto,on,on
1091,1608798999,0,400,auto,on,on
1092,1608799001,0,400,auto,on,on
1093,1608799002,0,400,auto,on,on
1094,1608799003,0,400,auto,on,on
1095,1608799004,0,400,auto,on,on
1096,1608799005,0,400,auto,on,on
1097,1608799006,0,400,auto,on,on
1098,1608799007,0,400,auto,on,on
1099,1608799008,0,400,auto,on,on
1100,1608799009,0,400,auto,on,on
1101,1608799010,0,400,auto,on,on
1102,1608799011,0,400,auto,on,on
1103,1608799012,0,400,auto,on,on
1104,1608799013,0,400,auto,on,on
1105,1608799014,0,400,auto,on,on
1106,1608799015,0,400,auto,on,on
1107,1608799016,0,400,auto,on,on
1108,1608799017,0,400,auto,on,on
1109,1608799018,0,400,auto,on,on
1110,1608799019,0,400,auto,on,on
1111,1608799020,0,400,auto,on,on
1112,1608799021,0,400,auto,on,on
1113,1608799022,0,400,auto,on,on
1114,1608799023,0,400,auto,on,on
1115,1608799024,0,400,auto,on,on
1116,1608799025,0,400,auto,on,on
1117,1608799026,0,400,auto,on,on
1118,1608799027,0,400,auto,on,on
1119,1608799028,0,400,auto,on,on
1120,1608799029,0,400,auto,on,on
1121,1608799030,0,400,auto,on,on
1122,1608799031,0,400,auto,on,on
1123,1608799032,0,400,auto,on,on
1124,1608799033,0,400,auto,on,on
1125,1608799034,0,400,auto,on,on
1126,1608799035,0,400,auto,on,on
1127,1608799036,0,400,auto,on,on
1128,1608799037,0,400,auto,on,on
1129,1608799038,0,400,auto,on,on
1130,1608799039,0,400,auto,on,on
1131,1608799040,0,400,auto,on,on
1132,1608799041,0,400,auto,on,on
1133,1608799042,0,400,auto,on,on
1134,1608799043,0,400,auto,on,on
1135,1608799044,0,400,auto,on,on
1136,1608799045,0,400,auto,on,on
1137,1608799046,0,400,auto,on,on
1138,1608799047,0,400,auto,on,on
1139,1608799048,0,400,auto,on,on
1140,1608799049,0,400,auto,on,on
1141,1608799050,0,400,auto,on,on
1142,1608799051,0,400,auto,on,on
1143,1608799052,0,400,auto,on,on
1144,1608799053,0,400,auto,on,on
1145,1608799054,0,400,auto,on,on
1146,1608799055,0,400,auto,on,on
1147,1608799056,0,400,auto,on,on
1148,1608799057,0,400,auto,on,on
1149,1608799058,0,400,auto,on,on
1150,1608799059,0,400,auto,on,on
1151,1608799060,0,400,auto,on,on
1152,1608799061,0,400,auto,on,on
1153,1608799062,0,400,auto,on,on
1154,1608799063,0,400,auto,on,on
1155,1608799064,0,400,auto,on,on
1156,1608799065,0,400,auto,on,on
1157,1608799066,0,400,auto,on,on
1158,1608799067,0,400,auto,on,on
1159,1608799068,0,400,auto,on,on
1160,1608799069,0,400,auto,on,on
1161,1608799070,0,400,auto,on,on
1162,1608799071,0,400,auto,on,on
1163,1608799072,0,400,auto,on,on
1164,1608799073,0,400,auto,on,on
1165,1608799074,0,400,auto,on,on
1166,1608799075,0,400,auto,on,on
1167,1608799076,0,400,auto,on,on
1168,1608799077,0,400,auto,on,on
1169,1608799078,0,400,auto,on,on
1170,1608799079,0,400,auto,on,on
1171,1608799080,0,400,auto,on,on
1172,1608799081,0,400,auto,on,on
1173,1608799082,0,400,auto,on,on
1174,1608799083,0,400,auto,on,on
1175,1608799084,0,400,auto,on,on
1176,1608799085,0,400,auto,on,on
1177,1608799086,0,400,auto,on,on
1178,1608799087,0,400,auto,on,on
1179,1608799088,0,400,auto,on,on
1180,1608799089,0,400,auto,on,on
1181,1608799090,0,400,auto,on,on
1182,1608799091,0,400,auto,on,on
1183,1608799092,0,400,auto,on,on
1184,1608799093,0,400,auto,on,on
1185,1608799094,0,400,auto,on,on
1186,1608799095,0,400,auto,on,on
1187,1608799096,0,400,auto,on,on
1188,1608799097,0,400,auto,on,on
1189,1608799098,0,400,auto,on,on
1190,1608799099,0,400,auto,on,on
1191,1608799100,0,400,auto,on,on
1192,1608799101,0,400,auto,on,on
1193,1608799102,0,400,auto,on,on
1194,1608799103,0,400,auto,on,on
1195,1608799104,0,400,auto,on,on
1196,1608799105,0,400,auto,on,on
1197,1608799106,0,400,auto,on,on
1198,1608799107,0,400,auto,on,on
1199,1608799108,0,400,auto,on,on
1200,1608799109,0,400,auto,on,on
1201,1608799110,0,400,auto,on,on
1202,1608799111,0,400,auto,on,on
1203,1608799112,0,400,auto,on,on
1204,1608799113,0,400,auto,on,on
1205,1608799114,0,400,auto,on,on
1206,1608799115,0,400,auto,on,on
1207,1608799116,0,400,auto,on,on
1208,1608799117,0,400,auto,on,on
1209,1608799118,0,400,auto,on,on
1210,1608799119,0,400,auto,on,on
1211,1608799120,0,400,auto,on,on
1212,1608799121,0,400,auto,on,on
1213,1608799122,0,400,auto,on,on
1214,1608799123,0,400,auto,on,on
1215,1608799124,0,400,auto,on,on
1216,1608799125,0,400,auto,on,on
1217,1608799126,0,400,auto,on,on
1218,1608799127,0,400,auto,on,on
1219,1608799128,0,400,auto,on,on
1220,1608799129,0,400,auto,on,on
1221,1608799131,0,400,auto,on,on
1222,1608799132,0,400,auto,on,on
1223,1608799133,0,400,auto,on,on
1224,1608799134,0,400,auto,on,on
1225,1608799135,0,400,auto,on,on
1226,1608799136,0,400,auto,on,on
1227,1608799137,0,400,auto,on,on
1228,1608799138,0,400,auto,on,on
1229,1608799139,0,400,auto,on,on
1230,1608799140,0,400,auto,on,on
1231,1608799141,0,400,auto,on,on
1232,1608799142,0,400,auto,on,on
1233,1608799143,0,400,auto,on,on
1234,1608799144,0,400,auto,on,on
1235,1608799145,0,400,auto,on,on
1236,1608799146,0,400,auto,on,on
1237,1608799147,0,400,auto,on,on
1238,1608799148,0,400,auto,on,on
1239,1608799149,0,400,auto,on,on
1240,1608799150,0,400,auto,on,on
1241,1608799151,0,400,auto,on,on
1242,1608799152,0,400,auto,on,on
1243,1608799153,0,400,auto,on,on
1244,1608799154,0,400,auto,on,on
1245,1608799155,0,400,auto,on,on
1246,1608799156,0,400,auto,on,on
1247,1608799157,0,400,auto,on,on
1248,1608799158,0,400,auto,on,on
1249,1608799159,0,400,auto,on,on
1250,1608799160,0,400,auto,on,on
1251,1608799161,0,400,auto,on,on
1252,1608799162,0,400,auto,on,on
1253,1608799163,0,400,auto,on,on
1254,1608799164,0,400,auto,on,on
1255,1608799165,0,400,auto,on,on
1256,1608799166,0,400,auto,on,on
1257,1608799167,0,400,auto,on,on
1258,1608799168,0,400,auto,on,on
1259,1608799169,0,400,auto,on,on
1260,1608799170,0,400,auto,on,on
1261,1608799171,0,400,auto,on,on
1262,1608799172,0,400,auto,on,on
1263,1608799173,0,400,auto,on,on
1264,1608799174,0,400,auto,on,on
1265,1608799175,0,400,auto,on,on
1266,1608799176,0,400,auto,on,on
1267,1608799177,0,400,auto,on,on
1268,1608799178,0,400,auto,on,on
1269,1608799179,0,400,auto,on,on
1270,1608799180,0,400,auto,on,on
1271,1608799181,0,400,auto,on,on
1272,1608799182,0,400,auto,on,on
1273,1608799183,0,400,auto,on,on
1274,1608799184,0,400,auto,on,on
1275,1608799185,0,400,auto,on,on
1276,1608799186,0,400,auto,on,on
1277,1608799187,0,400,auto,on,on
1278,1608799188,0,400,auto,on,on
1279,1608799189,0,400,auto,on,on
1280,1608799190,0,400,auto,on,on
1281,1608799191,0,400,auto,on,on
1282,1608799192,0,400,auto,on,on
1283,1608799193,0,400,auto,on,on
1284,1608799194,0,400,auto,on,on
1285,1608799195,0,400,auto,on,on
1286,1608799196,0,400,auto,on,on
1287,1608799197,0,400,auto,on,on
1288,1608799198,0,400,auto,on,on
1289,1608799199,0,400,auto,on,on
1290,1608799200,0,400,auto,on,on
1291,1608799201,0,400,auto,on,on
1292,1608799202,0,400,auto,on,on
1293,1608799203,0,400,auto,on,on
1294,1608799204,0,400,auto,on,on
1295,1608799205,0,400,auto,on,on
1296,1608799206,0,400,auto,on,on
1297,1608799207,0,400,auto,on,on
1298,1608799208,0,480,auto,on,on
1299,1608799208,0,480,auto,on,on
1300,1608799208,0,480,auto,on,on
1301,1608799209,0,480,manual,on,on
1302,1608799209,0,480,manual,on,on
1303,1608799210,0,480,manual,on,on
1304,1608799211,0,480,manual,on,on
1305,1608799212,0,480,manual,on,on
1306,1608799213,0,480,manual,on,on
1307,1608799214,0,480,manual,on,on
1308,1608799215,0,480,manual,on,on
1309,1608799216,0,480,manual,on,on
1310,1608799217,0,480,manual,on,on
1311,1608799218,0,480,manual,on,on
1312,1608799219,0,480,manual,on,on
1313,1608799220,0,480,manual,on,on
1314,1608799221,0,480,manual,on,on
1315,1608799222,0,480,manual,on,on
1316,1608799223,0,480,manual,on,on
1317,1608799224,0,480,manual,on,on
1318,1608799225,0,480,manual,on,on
1319,1608799226,0,480,manual,on,on
1320,1608799227,0,480,manual,on,on
1321,1608799228,0,480,manual,on,on
1322,1608799229,0,480,manual,on,on
1323,1608799231,0,480,manual,on,on
1324,1608799232,0,480,manual,on,on
1325,1608799230,0,480,manual,on,on
1326,1608799233,0,480,manual,on,on
1327,1608799234,0,480,manual,on,on
1328,1608799235,0,480,manual,on,on
1329,1608799236,0,480,manual,on,on
1330,1608799237,0,480,manual,on,on
1331,1608799238,0,480,manual,on,on
1332,1608799239,0,480,manual,on,on
1333,1608799240,0,480,manual,on,on
1334,1608799241,0,480,manual,on,on
1335,1608799242,0,480,manual,on,on
1336,1608799243,0,480,manual,on,on
1337,1608799244,0,480,manual,on,on
1338,1608799245,0,480,manual,on,on
1339,1608799246,0,480,manual,on,on
1340,1608799247,0,480,manual,on,on
1341,1608799248,0,480,manual,on,on
1342,1608799249,0,480,manual,on,on
1343,1608799250,0,480,manual,on,on
1344,1608799251,0,480,manual,on,on
1345,1608799252,0,480,manual,on,on
1346,1608799253,0,480,manual,on,on
1347,1608799254,0,480,manual,on,on
1348,1608799255,0,480,manual,on,on
1349,1608799256,0,480,manual,on,on
1350,1608799257,0,480,manual,on,on
1351,1608799258,0,480,manual,on,on
1352,1608799259,0,480,manual,on,on
1353,1608799260,0,480,manual,on,on
1354,1608799262,0,480,manual,on,on
1355,1608799263,0,480,manual,on,on
1356,1608799264,0,480,manual,on,on
1357,1608799265,0,480,manual,on,on
1358,1608799266,0,480,manual,on,on
1359,1608799267,0,480,manual,on,on
1360,1608799268,0,480,manual,on,on
1361,1608799269,0,480,manual,on,on
1362,1608799269,0,1000,manual,on,on
1363,1608799269,0,1000,manual,on,off
1364,1608799269,0,1000,auto,on,off
1365,1608799270,0,1000,auto,on,off
1366,1608799271,0,1000,auto,on,on
1367,1608799272,0,1000,auto,on,on
1368,1608799273,0,1000,auto,on,on
1369,1608799274,0,1000,auto,on,on
1370,1608799275,0,1000,auto,on,on
1371,1608799276,0,1000,auto,on,on
1372,1608799277,0,1000,auto,on,on
1373,1608799278,0,1000,auto,on,on
1374,1608799279,0,1000,auto,on,on
1375,1608799280,0,1000,auto,on,on
1376,1608799281,0,1000,auto,on,on
1377,1608799282,0,1000,auto,on,on
1378,1608799283,0,1000,auto,on,on
1379,1608799284,0,1000,auto,on,on
1380,1608799285,0,1000,auto,on,on
1381,1608799286,0,1000,auto,on,on
1382,1608799287,0,1000,auto,on,on
1383,1608799288,0,1000,auto,on,on
1384,1608799289,0,1000,auto,on,on
1385,1608799290,0,1000,auto,on,on
1386,1608799291,0,1000,auto,on,on
1387,1608799292,0,1000,auto,on,on
1388,1608799293,0,1000,auto,on,on
1389,1608799294,0,1000,auto,on,on
1390,1608799295,0,1000,auto,on,on
1391,1608799296,0,1000,auto,on,on
1392,1608799297,0,1000,auto,on,on
1393,1608799298,0,1000,auto,on,on
1394,1608799299,0,1000,auto,on,on
1395,1608799300,0,1000,auto,on,on
1396,1608799301,0,1000,auto,on,on
1397,1608799302,0,1000,auto,on,on
1398,1608799303,0,1000,auto,on,on
1399,1608799304,0,1000,auto,on,on
1400,1608799305,0,1000,auto,on,on
1401,1608799306,0,1000,auto,on,on
1402,1608799307,0,1000,auto,on,on
1403,1608799308,0,1000,auto,on,on
1404,1608799309,0,1000,auto,on,on
1405,1608799310,0,1000,auto,on,on
1406,1608799311,0,1000,auto,on,on
1407,1608799312,0,1000,auto,on,on
1408,1608799313,0,1000,auto,on,on
1409,1608799314,0,1000,auto,on,on
1410,1608799315,0,1000,auto,on,on
1411,1608799316,0,1000,auto,on,on
1412,1608799317,0,1000,auto,on,on
1413,1608799318,0,1000,auto,on,on
1414,1608799319,0,1000,auto,on,on
1415,1608799320,0,1000,auto,on,on
1416,1608799321,0,1000,auto,on,on
1417,1608799322,0,1000,auto,on,on
1418,1608799322,0,500,auto,on,on
1419,1608799323,0,500,auto,on,off
1420,1608799323,0,500,manual,on,off
1421,1608799323,0,500,manual,on,off
1422,1608799324,0,500,manual,on,off
1423,1608799325,0,500,manual,on,off
1424,1608799326,0,500,manual,on,off
1425,1608799327,0,500,manual,on,off
1426,1608799328,0,500,manual,on,off
1427,1608799329,0,500,manual,on,off
1428,1608799330,0,500,manual,on,off
1429,1608799331,0,500,manual,on,off
1430,1608799332,0,500,manual,on,off
1431,1608799333,0,500,manual,on,off
1432,1608799334,0,500,manual,on,off
1433,1608799335,0,500,manual,on,off
1434,1608799336,0,500,manual,on,off
1435,1608799337,0,500,manual,on,off
1436,1608799338,0,500,manual,on,off
1437,1608799339,0,500,manual,on,off
1438,1608799340,0,500,manual,on,off
1439,1608799341,0,500,manual,on,off
